modulation,pilot_spacing,snr_db,channel,scenario,method,ber
4,5,15,doppler,doppler_p10_v50_f700MHz,cubic,0.0027361904761904763
4,5,15,doppler,doppler_p10_v50_f3500MHz,perfect,0.002504285714285714
4,5,15,doppler,doppler_p10_v50_f3500MHz,cubic,0.0025171428571428575
4,5,16,doppler,doppler_p10_v50_f700MHz,perfect,0.0017914285714285714
4,5,16,doppler,doppler_p10_v50_f700MHz,cubic,0.001790952380952381
4,5,16,doppler,doppler_p10_v50_f3500MHz,perfect,0.00196
4,5,16,doppler,doppler_p10_v50_f3500MHz,cubic,0.001969047619047619
4,5,17,doppler,doppler_p10_v50_f700MHz,perfect,0.0016280952380952384
4,5,17,doppler,doppler_p10_v50_f700MHz,cubic,0.001621904761904762
4,5,17,doppler,doppler_p10_v50_f3500MHz,perfect,0.0016133333333333334
4,5,17,doppler,doppler_p10_v50_f3500MHz,cubic,0.00163
4,5,18,doppler,doppler_p10_v50_f700MHz,perfect,0.0012123809523809524
4,5,18,doppler,doppler_p10_v50_f700MHz,cubic,0.0012114285714285714
4,5,18,doppler,doppler_p10_v50_f3500MHz,perfect,0.0014695238095238099
4,5,18,doppler,doppler_p10_v50_f3500MHz,cubic,0.0015033333333333333
4,5,19,doppler,doppler_p10_v50_f700MHz,perfect,0.0008938095238095239
4,5,19,doppler,doppler_p10_v50_f700MHz,cubic,0.0008928571428571428
4,5,19,doppler,doppler_p10_v50_f3500MHz,perfect,0.001028095238095238
4,5,19,doppler,doppler_p10_v50_f3500MHz,cubic,0.0010199999999999999
4,5,20,doppler,doppler_p10_v50_f700MHz,perfect,0.0008461904761904761
4,5,20,doppler,doppler_p10_v50_f700MHz,cubic,0.0008528571428571432
4,5,20,doppler,doppler_p10_v50_f3500MHz,perfect,0.0008176190476190477
4,5,20,doppler,doppler_p10_v50_f3500MHz,cubic,0.0008190476190476191
4,5,21,doppler,doppler_p10_v50_f700MHz,perfect,0.0006428571428571428
4,5,21,doppler,doppler_p10_v50_f700MHz,cubic,0.0006409523809523808
4,5,21,doppler,doppler_p10_v50_f3500MHz,perfect,0.0006585714285714286
4,5,21,doppler,doppler_p10_v50_f3500MHz,cubic,0.0006485714285714286
4,5,22,doppler,doppler_p10_v50_f700MHz,perfect,0.0005947619047619049
4,5,22,doppler,doppler_p10_v50_f700MHz,cubic,0.0005923809523809524
4,5,22,doppler,doppler_p10_v50_f3500MHz,perfect,0.0005304761904761904
4,5,22,doppler,doppler_p10_v50_f3500MHz,cubic,0.000548095238095238
4,5,23,doppler,doppler_p10_v50_f700MHz,perfect,0.00028571428571428574
4,5,23,doppler,doppler_p10_v50_f700MHz,cubic,0.0002828571428571428
4,5,23,doppler,doppler_p10_v50_f3500MHz,perfect,0.00039619047619047614
4,5,23,doppler,doppler_p10_v50_f3500MHz,cubic,0.0003933333333333334
4,5,24,doppler,doppler_p10_v50_f700MHz,perfect,0.00030523809523809524
4,5,24,doppler,doppler_p10_v50_f700MHz,cubic,0.00030238095238095236
4,5,24,doppler,doppler_p10_v50_f3500MHz,perfect,0.0003352380952380953
4,5,24,doppler,doppler_p10_v50_f3500MHz,cubic,0.00034809523809523806
4,5,25,doppler,doppler_p10_v50_f700MHz,perfect,0.00033333333333333327
4,5,25,doppler,doppler_p10_v50_f700MHz,cubic,0.00033476190476190476
4,5,25,doppler,doppler_p10_v50_f3500MHz,perfect,0.00025285714285714283
4,5,25,doppler,doppler_p10_v50_f3500MHz,cubic,0.0002804761904761905
4,5,26,doppler,doppler_p10_v50_f700MHz,perfect,0.0002666666666666666
4,5,26,doppler,doppler_p10_v50_f700MHz,cubic,0.00026523809523809524
4,5,26,doppler,doppler_p10_v50_f3500MHz,perfect,0.00018238095238095234
4,5,26,doppler,doppler_p10_v50_f3500MHz,cubic,0.0001838095238095238
4,5,27,doppler,doppler_p10_v50_f700MHz,perfect,0.00018047619047619048
4,5,27,doppler,doppler_p10_v50_f700MHz,cubic,0.00018095238095238098
4,5,27,doppler,doppler_p10_v50_f3500MHz,perfect,0.00015142857142857148
4,5,27,doppler,doppler_p10_v50_f3500MHz,cubic,0.00015904761904761904
4,5,28,doppler,doppler_p10_v50_f700MHz,perfect,0.00015619047619047622
4,5,28,doppler,doppler_p10_v50_f700MHz,cubic,0.00015333333333333337
4,5,28,doppler,doppler_p10_v50_f3500MHz,perfect,0.00011904761904761907
4,5,28,doppler,doppler_p10_v50_f3500MHz,cubic,0.00012476190476190475
4,5,29,doppler,doppler_p10_v50_f700MHz,perfect,9.761904761904762e-05
4,5,29,doppler,doppler_p10_v50_f700MHz,cubic,9.285714285714286e-05
4,5,29,doppler,doppler_p10_v50_f3500MHz,perfect,0.00012333333333333334
4,5,29,doppler,doppler_p10_v50_f3500MHz,cubic,0.00013285714285714284
4,5,30,doppler,doppler_p10_v50_f700MHz,perfect,8.904761904761906e-05
4,5,30,doppler,doppler_p10_v50_f700MHz,cubic,9.047619047619045e-05
4,5,30,doppler,doppler_p10_v50_f3500MHz,perfect,6.428571428571431e-05
4,5,30,doppler,doppler_p10_v50_f3500MHz,cubic,7.380952380952382e-05
4,10,-2,doppler,doppler_p10_v50_f700MHz,perfect,0.10227523809523807
4,10,-2,doppler,doppler_p10_v50_f700MHz,cubic,0.10228904761904763
4,10,-2,doppler,doppler_p10_v50_f3500MHz,perfect,0.10164619047619046
4,10,-2,doppler,doppler_p10_v50_f3500MHz,cubic,0.10170571428571427
4,10,-1,doppler,doppler_p10_v50_f700MHz,perfect,0.08395428571428572
4,10,-1,doppler,doppler_p10_v50_f700MHz,cubic,0.08398999999999998
4,10,-1,doppler,doppler_p10_v50_f3500MHz,perfect,0.08398904761904762
4,10,-1,doppler,doppler_p10_v50_f3500MHz,cubic,0.08396952380952381
4,10,0,doppler,doppler_p10_v50_f700MHz,perfect,0.06970476190476191
4,10,0,doppler,doppler_p10_v50_f700MHz,cubic,0.06970904761904761
4,10,0,doppler,doppler_p10_v50_f3500MHz,perfect,0.06967333333333334
4,10,0,doppler,doppler_p10_v50_f3500MHz,cubic,0.06969714285714283
4,10,1,doppler,doppler_p10_v50_f700MHz,perfect,0.05468428571428572
4,10,1,doppler,doppler_p10_v50_f700MHz,cubic,0.05469047619047619
4,10,1,doppler,doppler_p10_v50_f3500MHz,perfect,0.056808095238095255
4,10,1,doppler,doppler_p10_v50_f3500MHz,cubic,0.056844761904761905
4,10,2,doppler,doppler_p10_v50_f700MHz,perfect,0.04773666666666666
4,10,2,doppler,doppler_p10_v50_f700MHz,cubic,0.047730952380952374
4,10,2,doppler,doppler_p10_v50_f3500MHz,perfect,0.04578238095238095
4,10,2,doppler,doppler_p10_v50_f3500MHz,cubic,0.04579857142857143
4,10,3,doppler,doppler_p10_v50_f700MHz,perfect,0.03556095238095238
4,10,3,doppler,doppler_p10_v50_f700MHz,cubic,0.03558238095238095
4,10,3,doppler,doppler_p10_v50_f3500MHz,perfect,0.037751904761904764
4,10,3,doppler,doppler_p10_v50_f3500MHz,cubic,0.03775285714285714
4,10,4,doppler,doppler_p10_v50_f700MHz,perfect,0.030026666666666674
4,10,4,doppler,doppler_p10_v50_f700MHz,cubic,0.03003333333333333
4,10,4,doppler,doppler_p10_v50_f3500MHz,perfect,0.029005238095238098
4,10,4,doppler,doppler_p10_v50_f3500MHz,cubic,0.028969999999999992
4,10,5,doppler,doppler_p10_v50_f700MHz,perfect,0.024045238095238095
4,10,5,doppler,doppler_p10_v50_f700MHz,cubic,0.02403142857142857
4,10,5,doppler,doppler_p10_v50_f3500MHz,perfect,0.02276095238095239
4,10,5,doppler,doppler_p10_v50_f3500MHz,cubic,0.022725238095238093
4,10,6,doppler,doppler_p10_v50_f700MHz,perfect,0.01887047619047619
