modulation,pilot_spacing,snr_db,channel,scenario,method,ber
4,5,15,doppler,doppler_p10_v50_f3500MHz,perfect,0.008402380952380951
4,5,15,doppler,doppler_p10_v50_f3500MHz,cubic,0.008414761904761906
4,5,16,doppler,doppler_p10_v50_f700MHz,perfect,0.006895238095238096
4,5,16,doppler,doppler_p10_v50_f700MHz,cubic,0.006881904761904763
4,5,16,doppler,doppler_p10_v50_f3500MHz,perfect,0.006833809523809525
4,5,16,doppler,doppler_p10_v50_f3500MHz,cubic,0.006838095238095237
4,5,17,doppler,doppler_p10_v50_f700MHz,perfect,0.0059033333333333325
4,5,17,doppler,doppler_p10_v50_f700MHz,cubic,0.0058966666666666655
4,5,17,doppler,doppler_p10_v50_f3500MHz,perfect,0.005702380952380952
4,5,17,doppler,doppler_p10_v50_f3500MHz,cubic,0.005683333333333334
4,5,18,doppler,doppler_p10_v50_f700MHz,perfect,0.004864285714285714
4,5,18,doppler,doppler_p10_v50_f700MHz,cubic,0.00486857142857143
4,5,18,doppler,doppler_p10_v50_f3500MHz,perfect,0.00422
4,5,18,doppler,doppler_p10_v50_f3500MHz,cubic,0.00424047619047619
4,5,19,doppler,doppler_p10_v50_f700MHz,perfect,0.003211904761904762
4,5,19,doppler,doppler_p10_v50_f700MHz,cubic,0.0032166666666666667
4,5,19,doppler,doppler_p10_v50_f3500MHz,perfect,0.003438095238095238
4,5,19,doppler,doppler_p10_v50_f3500MHz,cubic,0.0034338095238095243
4,5,20,doppler,doppler_p10_v50_f700MHz,perfect,0.002485238095238095
4,5,20,doppler,doppler_p10_v50_f700MHz,cubic,0.002493809523809524
4,5,20,doppler,doppler_p10_v50_f3500MHz,perfect,0.0027347619047619048
4,5,20,doppler,doppler_p10_v50_f3500MHz,cubic,0.002740952380952381
4,5,21,doppler,doppler_p10_v50_f700MHz,perfect,0.0020409523809523807
4,5,21,doppler,doppler_p10_v50_f700MHz,cubic,0.0020347619047619042
4,5,21,doppler,doppler_p10_v50_f3500MHz,perfect,0.0021895238095238096
4,5,21,doppler,doppler_p10_v50_f3500MHz,cubic,0.002209047619047619
4,5,22,doppler,doppler_p10_v50_f700MHz,perfect,0.001645238095238095
4,5,22,doppler,doppler_p10_v50_f700MHz,cubic,0.0016409523809523812
4,5,22,doppler,doppler_p10_v50_f3500MHz,perfect,0.0018638095238095239
4,5,22,doppler,doppler_p10_v50_f3500MHz,cubic,0.0018566666666666668
4,5,23,doppler,doppler_p10_v50_f700MHz,perfect,0.001584761904761905
4,5,23,doppler,doppler_p10_v50_f700MHz,cubic,0.0015790476190476192
4,5,23,doppler,doppler_p10_v50_f3500MHz,perfect,0.0012861904761904761
4,5,23,doppler,doppler_p10_v50_f3500MHz,cubic,0.0013233333333333335
4,5,24,doppler,doppler_p10_v50_f700MHz,perfect,0.0009942857142857145
4,5,24,doppler,doppler_p10_v50_f700MHz,cubic,0.000990952380952381
4,5,24,doppler,doppler_p10_v50_f3500MHz,perfect,0.001090952380952381
4,5,24,doppler,doppler_p10_v50_f3500MHz,cubic,0.0011085714285714284
4,5,25,doppler,doppler_p10_v50_f700MHz,perfect,0.0008623809523809525
4,5,25,doppler,doppler_p10_v50_f700MHz,cubic,0.0008647619047619047
4,5,25,doppler,doppler_p10_v50_f3500MHz,perfect,0.0009376190476190476
4,5,25,doppler,doppler_p10_v50_f3500MHz,cubic,0.0009495238095238095
4,5,26,doppler,doppler_p10_v50_f700MHz,perfect,0.0006052380952380953
4,5,26,doppler,doppler_p10_v50_f700MHz,cubic,0.0006104761904761906
4,5,26,doppler,doppler_p10_v50_f3500MHz,perfect,0.0006509523809523811
4,5,26,doppler,doppler_p10_v50_f3500MHz,cubic,0.0006819047619047618
4,5,27,doppler,doppler_p10_v50_f700MHz,perfect,0.0005523809523809523
4,5,27,doppler,doppler_p10_v50_f700MHz,cubic,0.0005542857142857143
4,5,27,doppler,doppler_p10_v50_f3500MHz,perfect,0.0005814285714285715
4,5,27,doppler,doppler_p10_v50_f3500MHz,cubic,0.0005866666666666668
4,5,28,doppler,doppler_p10_v50_f700MHz,perfect,0.00046190476190476184
4,5,28,doppler,doppler_p10_v50_f700MHz,cubic,0.0004580952380952381
4,5,28,doppler,doppler_p10_v50_f3500MHz,perfect,0.00045047619047619054
4,5,28,doppler,doppler_p10_v50_f3500MHz,cubic,0.00046285714285714284
4,5,29,doppler,doppler_p10_v50_f700MHz,perfect,0.0003480952380952381
4,5,29,doppler,doppler_p10_v50_f700MHz,cubic,0.00034476190476190473
4,5,29,doppler,doppler_p10_v50_f3500MHz,perfect,0.0003133333333333333
4,5,29,doppler,doppler_p10_v50_f3500MHz,cubic,0.00034095238095238097
4,5,30,doppler,doppler_p10_v50_f700MHz,perfect,0.00030476190476190474
4,5,30,doppler,doppler_p10_v50_f700MHz,cubic,0.0003038095238095238
4,5,30,doppler,doppler_p10_v50_f3500MHz,perfect,0.00026571428571428574
4,5,30,doppler,doppler_p10_v50_f3500MHz,cubic,0.0002704761904761905
4,10,-2,doppler,doppler_p10_v50_f700MHz,perfect,0.22532571428571424
4,10,-2,doppler,doppler_p10_v50_f700MHz,cubic,0.2252909523809524
4,10,-2,doppler,doppler_p10_v50_f3500MHz,perfect,0.22559999999999997
4,10,-2,doppler,doppler_p10_v50_f3500MHz,cubic,0.22563904761904766
4,10,-1,doppler,doppler_p10_v50_f700MHz,perfect,0.1911928571428571
4,10,-1,doppler,doppler_p10_v50_f700MHz,cubic,0.19117619047619044
4,10,-1,doppler,doppler_p10_v50_f3500MHz,perfect,0.1959533333333333
4,10,-1,doppler,doppler_p10_v50_f3500MHz,cubic,0.19600857142857142
4,10,0,doppler,doppler_p10_v50_f700MHz,perfect,0.17365238095238097
4,10,0,doppler,doppler_p10_v50_f700MHz,cubic,0.17363
4,10,0,doppler,doppler_p10_v50_f3500MHz,perfect,0.17328047619047618
4,10,0,doppler,doppler_p10_v50_f3500MHz,cubic,0.17329428571428573
4,10,1,doppler,doppler_p10_v50_f700MHz,perfect,0.1510538095238095
4,10,1,doppler,doppler_p10_v50_f700MHz,cubic,0.15104904761904764
4,10,1,doppler,doppler_p10_v50_f3500MHz,perfect,0.1453138095238095
4,10,1,doppler,doppler_p10_v50_f3500MHz,cubic,0.14535380952380952
4,10,2,doppler,doppler_p10_v50_f700MHz,perfect,0.12366714285714286
