modulation,pilot_spacing,snr_db,channel,scenario,method,ber
4,5,0,doppler,doppler_p40_v30_f700MHz,cubic,0.15975
4,5,0,doppler,doppler_p40_v30_f3500MHz,perfect,0.164375
4,5,0,doppler,doppler_p40_v30_f3500MHz,fft,0.16525
4,5,0,doppler,doppler_p40_v30_f3500MHz,cubic,0.18075
4,5,0,doppler,doppler_p40_v120_f700MHz,perfect,0.16649999999999998
4,5,0,doppler,doppler_p40_v120_f700MHz,fft,0.16575
4,5,0,doppler,doppler_p40_v120_f700MHz,cubic,0.17275000000000001
4,5,0,doppler,doppler_p40_v120_f3500MHz,perfect,0.16562500000000002
4,5,0,doppler,doppler_p40_v120_f3500MHz,fft,0.24962499999999999
4,5,0,doppler,doppler_p40_v120_f3500MHz,cubic,0.249375
4,5,1,awgn,awgn,perfect,0.14150000000000001
4,5,1,awgn,awgn,fft,0.14150000000000001
4,5,1,awgn,awgn,cubic,0.14150000000000001
4,5,1,rayleigh,rayleigh,perfect,0.16062500000000002
4,5,1,rayleigh,rayleigh,fft,0.2475
4,5,1,rayleigh,rayleigh,cubic,0.2415
4,5,1,doppler,doppler_p5_v30_f700MHz,perfect,0.14875
4,5,1,doppler,doppler_p5_v30_f700MHz,fft,0.14825
4,5,1,doppler,doppler_p5_v30_f700MHz,cubic,0.14775
4,5,1,doppler,doppler_p5_v30_f3500MHz,perfect,0.15
4,5,1,doppler,doppler_p5_v30_f3500MHz,fft,0.15137499999999998
4,5,1,doppler,doppler_p5_v30_f3500MHz,cubic,0.16275
4,5,1,doppler,doppler_p5_v120_f700MHz,perfect,0.15187499999999998
4,5,1,doppler,doppler_p5_v120_f700MHz,fft,0.15175
4,5,1,doppler,doppler_p5_v120_f700MHz,cubic,0.15487499999999998
4,5,1,doppler,doppler_p5_v120_f3500MHz,perfect,0.14837499999999998
4,5,1,doppler,doppler_p5_v120_f3500MHz,fft,0.237875
4,5,1,doppler,doppler_p5_v120_f3500MHz,cubic,0.24712499999999998
4,5,1,doppler,doppler_p40_v30_f700MHz,perfect,0.154
4,5,1,doppler,doppler_p40_v30_f700MHz,fft,0.153125
4,5,1,doppler,doppler_p40_v30_f700MHz,cubic,0.15425
4,5,1,doppler,doppler_p40_v30_f3500MHz,perfect,0.15775
4,5,1,doppler,doppler_p40_v30_f3500MHz,fft,0.1595
4,5,1,doppler,doppler_p40_v30_f3500MHz,cubic,0.1745
4,5,1,doppler,doppler_p40_v120_f700MHz,perfect,0.145125
4,5,1,doppler,doppler_p40_v120_f700MHz,fft,0.146125
4,5,1,doppler,doppler_p40_v120_f700MHz,cubic,0.15337499999999998
4,5,1,doppler,doppler_p40_v120_f3500MHz,perfect,0.14825
4,5,1,doppler,doppler_p40_v120_f3500MHz,fft,0.24712499999999998
4,5,1,doppler,doppler_p40_v120_f3500MHz,cubic,0.24974999999999997
4,5,2,awgn,awgn,perfect,0.11962500000000001
4,5,2,awgn,awgn,fft,0.11962500000000001
4,5,2,awgn,awgn,cubic,0.11962500000000001
4,5,2,rayleigh,rayleigh,perfect,0.1355
4,5,2,rayleigh,rayleigh,fft,0.252375
4,5,2,rayleigh,rayleigh,cubic,0.255625
4,5,2,doppler,doppler_p5_v30_f700MHz,perfect,0.13825
4,5,2,doppler,doppler_p5_v30_f700MHz,fft,0.13874999999999998
4,5,2,doppler,doppler_p5_v30_f700MHz,cubic,0.140125
4,5,2,doppler,doppler_p5_v30_f3500MHz,perfect,0.130125
4,5,2,doppler,doppler_p5_v30_f3500MHz,fft,0.13024999999999998
4,5,2,doppler,doppler_p5_v30_f3500MHz,cubic,0.15525
4,5,2,doppler,doppler_p5_v120_f700MHz,perfect,0.13887500000000003
4,5,2,doppler,doppler_p5_v120_f700MHz,fft,0.13924999999999998
4,5,2,doppler,doppler_p5_v120_f700MHz,cubic,0.146125
4,5,2,doppler,doppler_p5_v120_f3500MHz,perfect,0.14450000000000002
4,5,2,doppler,doppler_p5_v120_f3500MHz,fft,0.259625
4,5,2,doppler,doppler_p5_v120_f3500MHz,cubic,0.25625
4,5,2,doppler,doppler_p40_v30_f700MHz,perfect,0.14300000000000002
4,5,2,doppler,doppler_p40_v30_f700MHz,fft,0.14275
4,5,2,doppler,doppler_p40_v30_f700MHz,cubic,0.14350000000000002
4,5,2,doppler,doppler_p40_v30_f3500MHz,perfect,0.13874999999999998
4,5,2,doppler,doppler_p40_v30_f3500MHz,fft,0.140375
4,5,2,doppler,doppler_p40_v30_f3500MHz,cubic,0.16275
4,5,2,doppler,doppler_p40_v120_f700MHz,perfect,0.13325
4,5,2,doppler,doppler_p40_v120_f700MHz,fft,0.13325
4,5,2,doppler,doppler_p40_v120_f700MHz,cubic,0.138125
4,5,2,doppler,doppler_p40_v120_f3500MHz,perfect,0.14737499999999998
4,5,2,doppler,doppler_p40_v120_f3500MHz,fft,0.242375
4,5,2,doppler,doppler_p40_v120_f3500MHz,cubic,0.2465
4,5,3,awgn,awgn,perfect,0.108875
4,5,3,awgn,awgn,fft,0.108875
4,5,3,awgn,awgn,cubic,0.108875
4,5,3,rayleigh,rayleigh,perfect,0.12525
4,5,3,rayleigh,rayleigh,fft,0.250375
4,5,3,rayleigh,rayleigh,cubic,0.251625
4,5,3,doppler,doppler_p5_v30_f700MHz,perfect,0.122
4,5,3,doppler,doppler_p5_v30_f700MHz,fft,0.122375
4,5,3,doppler,doppler_p5_v30_f700MHz,cubic,0.124125
4,5,3,doppler,doppler_p5_v30_f3500MHz,perfect,0.126
4,5,3,doppler,doppler_p5_v30_f3500MHz,fft,0.128125
4,5,3,doppler,doppler_p5_v30_f3500MHz,cubic,0.145375
4,5,3,doppler,doppler_p5_v120_f700MHz,perfect,0.12625
4,5,3,doppler,doppler_p5_v120_f700MHz,fft,0.126625
4,5,3,doppler,doppler_p5_v120_f700MHz,cubic,0.1385
4,5,3,doppler,doppler_p5_v120_f3500MHz,perfect,0.121
4,5,3,doppler,doppler_p5_v120_f3500MHz,fft,0.23162499999999997
4,5,3,doppler,doppler_p5_v120_f3500MHz,cubic,0.23275
4,5,3,doppler,doppler_p40_v30_f700MHz,perfect,0.131125
4,5,3,doppler,doppler_p40_v30_f700MHz,fft,0.131
4,5,3,doppler,doppler_p40_v30_f700MHz,cubic,0.13137500000000002
4,5,3,doppler,doppler_p40_v30_f3500MHz,perfect,0.12375
4,5,3,doppler,doppler_p40_v30_f3500MHz,fft,0.125
4,5,3,doppler,doppler_p40_v30_f3500MHz,cubic,0.1545
4,5,3,doppler,doppler_p40_v120_f700MHz,perfect,0.12787500000000002
4,5,3,doppler,doppler_p40_v120_f700MHz,fft,0.128
4,5,3,doppler,doppler_p40_v120_f700MHz,cubic,0.14150000000000001
4,5,3,doppler,doppler_p40_v120_f3500MHz,perfect,0.13025
4,5,3,doppler,doppler_p40_v120_f3500MHz,fft,0.24625
4,5,3,doppler,doppler_p40_v120_f3500MHz,cubic,0.24312499999999998
4,5,4,awgn,awgn,perfect,0.08612500000000001
4,5,4,awgn,awgn,fft,0.08612500000000001
4,5,4,awgn,awgn,cubic,0.08612500000000001
4,5,4,rayleigh,rayleigh,perfect,0.12262500000000001
4,5,4,rayleigh,rayleigh,fft,0.2495
4,5,4,rayleigh,rayleigh,cubic,0.251
4,5,4,doppler,doppler_p5_v30_f700MHz,perfect,0.11962500000000001
4,5,4,doppler,doppler_p5_v30_f700MHz,fft,0.11987500000000001
4,5,4,doppler,doppler_p5_v30_f700MHz,cubic,0.11812500000000001
4,5,4,doppler,doppler_p5_v30_f3500MHz,perfect,0.11674999999999999
4,5,4,doppler,doppler_p5_v30_f3500MHz,fft,0.11762500000000001
4,5,4,doppler,doppler_p5_v30_f3500MHz,cubic,0.14987499999999998
4,5,4,doppler,doppler_p5_v120_f700MHz,perfect,0.115125
4,5,4,doppler,doppler_p5_v120_f700MHz,fft,0.1155
4,5,4,doppler,doppler_p5_v120_f700MHz,cubic,0.126
4,5,4,doppler,doppler_p5_v120_f3500MHz,perfect,0.11962500000000001
4,5,4,doppler,doppler_p5_v120_f3500MHz,fft,0.2515
4,5,4,doppler,doppler_p5_v120_f3500MHz,cubic,0.2515
4,5,4,doppler,doppler_p40_v30_f700MHz,perfect,0.107875
4,5,4,doppler,doppler_p40_v30_f700MHz,fft,0.107875
4,5,4,doppler,doppler_p40_v30_f700MHz,cubic,0.10925
4,5,4,doppler,doppler_p40_v30_f3500MHz,perfect,0.10450000000000001
4,5,4,doppler,doppler_p40_v30_f3500MHz,fft,0.103875
4,5,4,doppler,doppler_p40_v30_f3500MHz,cubic,0.1365
4,5,4,doppler,doppler_p40_v120_f700MHz,perfect,0.11725
4,5,4,doppler,doppler_p40_v120_f700MHz,fft,0.116625
4,5,4,doppler,doppler_p40_v120_f700MHz,cubic,0.1295
4,5,4,doppler,doppler_p40_v120_f3500MHz,perfect,0.112625
4,5,4,doppler,doppler_p40_v120_f3500MHz,fft,0.24987499999999999
4,5,4,doppler,doppler_p40_v120_f3500MHz,cubic,0.253
4,5,5,awgn,awgn,perfect,0.08125
4,5,5,awgn,awgn,fft,0.08125
4,5,5,awgn,awgn,cubic,0.08125
4,5,5,rayleigh,rayleigh,perfect,0.10575
4,5,5,rayleigh,rayleigh,fft,0.25349999999999995
4,5,5,rayleigh,rayleigh,cubic,0.25675000000000003
4,5,5,doppler,doppler_p5_v30_f700MHz,perfect,0.09025
4,5,5,doppler,doppler_p5_v30_f700MHz,fft,0.09112500000000001
4,5,5,doppler,doppler_p5_v30_f700MHz,cubic,0.088
4,5,5,doppler,doppler_p5_v30_f3500MHz,perfect,0.10600000000000001
4,5,5,doppler,doppler_p5_v30_f3500MHz,fft,0.10625
4,5,5,doppler,doppler_p5_v30_f3500MHz,cubic,0.12537500000000001
4,5,5,doppler,doppler_p5_v120_f700MHz,perfect,0.109375
4,5,5,doppler,doppler_p5_v120_f700MHz,fft,0.11
4,5,5,doppler,doppler_p5_v120_f700MHz,cubic,0.12837500000000002
4,5,5,doppler,doppler_p5_v120_f3500MHz,perfect,0.10525000000000001
4,5,5,doppler,doppler_p5_v120_f3500MHz,fft,0.261625
4,5,5,doppler,doppler_p5_v120_f3500MHz,cubic,0.2585
4,5,5,doppler,doppler_p40_v30_f700MHz,perfect,0.098875
4,5,5,doppler,doppler_p40_v30_f700MHz,fft,0.099
4,5,5,doppler,doppler_p40_v30_f700MHz,cubic,0.099375
4,5,5,doppler,doppler_p40_v30_f3500MHz,perfect,0.10012499999999999
4,5,5,doppler,doppler_p40_v30_f3500MHz,fft,0.10137499999999999
4,5,5,doppler,doppler_p40_v30_f3500MHz,cubic,0.13137500000000002
4,5,5,doppler,doppler_p40_v120_f700MHz,perfect,0.104375
4,5,5,doppler,doppler_p40_v120_f700MHz,fft,0.104375
4,5,5,doppler,doppler_p40_v120_f700MHz,cubic,0.119
4,5,5,doppler,doppler_p40_v120_f3500MHz,perfect,0.10200000000000001
4,5,5,doppler,doppler_p40_v120_f3500MHz,fft,0.24575
4,5,5,doppler,doppler_p40_v120_f3500MHz,cubic,0.24325
4,5,6,awgn,awgn,perfect,0.057375
4,5,6,awgn,awgn,fft,0.057375
4,5,6,awgn,awgn,cubic,0.057375
4,5,6,rayleigh,rayleigh,perfect,0.093625
4,5,6,rayleigh,rayleigh,fft,0.25375
4,5,6,rayleigh,rayleigh,cubic,0.2505
4,5,6,doppler,doppler_p5_v30_f700MHz,perfect,0.09725
4,5,6,doppler,doppler_p5_v30_f700MHz,fft,0.097625
4,5,6,doppler,doppler_p5_v30_f700MHz,cubic,0.098375
4,5,6,doppler,doppler_p5_v30_f3500MHz,perfect,0.0935
4,5,6,doppler,doppler_p5_v30_f3500MHz,fft,0.091125
4,5,6,doppler,doppler_p5_v30_f3500MHz,cubic,0.12987500000000002
4,5,6,doppler,doppler_p5_v120_f700MHz,perfect,0.086
4,5,6,doppler,doppler_p5_v120_f700MHz,fft,0.08775
4,5,6,doppler,doppler_p5_v120_f700MHz,cubic,0.09887499999999999
4,5,6,doppler,doppler_p5_v120_f3500MHz,perfect,0.091375
4,5,6,doppler,doppler_p5_v120_f3500MHz,fft,0.265125
4,5,6,doppler,doppler_p5_v120_f3500MHz,cubic,0.255625
4,5,6,doppler,doppler_p40_v30_f700MHz,perfect,0.094875
4,5,6,doppler,doppler_p40_v30_f700MHz,fft,0.09525
4,5,6,doppler,doppler_p40_v30_f700MHz,cubic,0.094
4,5,6,doppler,doppler_p40_v30_f3500MHz,perfect,0.091
4,5,6,doppler,doppler_p40_v30_f3500MHz,fft,0.0915
4,5,6,doppler,doppler_p40_v30_f3500MHz,cubic,0.117125
4,5,6,doppler,doppler_p40_v120_f700MHz,perfect,0.0875
4,5,6,doppler,doppler_p40_v120_f700MHz,fft,0.08825
4,5,6,doppler,doppler_p40_v120_f700MHz,cubic,0.1065
4,5,6,doppler,doppler_p40_v120_f3500MHz,perfect,0.08925
4,5,6,doppler,doppler_p40_v120_f3500MHz,fft,0.253125
4,5,6,doppler,doppler_p40_v120_f3500MHz,cubic,0.25349999999999995
4,5,7,awgn,awgn,perfect,0.041874999999999996
4,5,7,awgn,awgn,fft,0.041874999999999996
4,5,7,awgn,awgn,cubic,0.041874999999999996
4,5,7,rayleigh,rayleigh,perfect,0.0865
4,5,7,rayleigh,rayleigh,fft,0.251625
4,5,7,rayleigh,rayleigh,cubic,0.253
4,5,7,doppler,doppler_p5_v30_f700MHz,perfect,0.083875
4,5,7,doppler,doppler_p5_v30_f700MHz,fft,0.083625
4,5,7,doppler,doppler_p5_v30_f700MHz,cubic,0.08499999999999999
4,5,7,doppler,doppler_p5_v30_f3500MHz,perfect,0.07625
4,5,7,doppler,doppler_p5_v30_f3500MHz,fft,0.075
4,5,7,doppler,doppler_p5_v30_f3500MHz,cubic,0.10425000000000001
4,5,7,doppler,doppler_p5_v120_f700MHz,perfect,0.0785
4,5,7,doppler,doppler_p5_v120_f700MHz,fft,0.07875
4,5,7,doppler,doppler_p5_v120_f700MHz,cubic,0.09775
4,5,7,doppler,doppler_p5_v120_f3500MHz,perfect,0.073125
4,5,7,doppler,doppler_p5_v120_f3500MHz,fft,0.232875
4,5,7,doppler,doppler_p5_v120_f3500MHz,cubic,0.235375
4,5,7,doppler,doppler_p40_v30_f700MHz,perfect,0.069625
4,5,7,doppler,doppler_p40_v30_f700MHz,fft,0.069125
4,5,7,doppler,doppler_p40_v30_f700MHz,cubic,0.07
4,5,7,doppler,doppler_p40_v30_f3500MHz,perfect,0.084
4,5,7,doppler,doppler_p40_v30_f3500MHz,fft,0.08625
4,5,7,doppler,doppler_p40_v30_f3500MHz,cubic,0.116875
4,5,7,doppler,doppler_p40_v120_f700MHz,perfect,0.078375
4,5,7,doppler,doppler_p40_v120_f700MHz,fft,0.078375
4,5,7,doppler,doppler_p40_v120_f700MHz,cubic,0.097125
4,5,7,doppler,doppler_p40_v120_f3500MHz,perfect,0.077125
4,5,7,doppler,doppler_p40_v120_f3500MHz,fft,0.24512499999999998
4,5,7,doppler,doppler_p40_v120_f3500MHz,cubic,0.24575
4,5,8,awgn,awgn,perfect,0.025625000000000002
4,5,8,awgn,awgn,fft,0.025625000000000002
4,5,8,awgn,awgn,cubic,0.025625000000000002
4,5,8,rayleigh,rayleigh,perfect,0.070625
4,5,8,rayleigh,rayleigh,fft,0.25149999999999995
4,5,8,rayleigh,rayleigh,cubic,0.250625
4,5,8,doppler,doppler_p5_v30_f700MHz,perfect,0.07225
4,5,8,doppler,doppler_p5_v30_f700MHz,fft,0.07275
4,5,8,doppler,doppler_p5_v30_f700MHz,cubic,0.073875
4,5,8,doppler,doppler_p5_v30_f3500MHz,perfect,0.069875
4,5,8,doppler,doppler_p5_v30_f3500MHz,fft,0.070875
4,5,8,doppler,doppler_p5_v30_f3500MHz,cubic,0.105125
4,5,8,doppler,doppler_p5_v120_f700MHz,perfect,0.06375
4,5,8,doppler,doppler_p5_v120_f700MHz,fft,0.06425
4,5,8,doppler,doppler_p5_v120_f700MHz,cubic,0.08449999999999999
4,5,8,doppler,doppler_p5_v120_f3500MHz,perfect,0.07525000000000001
4,5,8,doppler,doppler_p5_v120_f3500MHz,fft,0.237625
4,5,8,doppler,doppler_p5_v120_f3500MHz,cubic,0.225625
4,5,8,doppler,doppler_p40_v30_f700MHz,perfect,0.068125
4,5,8,doppler,doppler_p40_v30_f700MHz,fft,0.0685
4,5,8,doppler,doppler_p40_v30_f700MHz,cubic,0.0685
4,5,8,doppler,doppler_p40_v30_f3500MHz,perfect,0.06675
4,5,8,doppler,doppler_p40_v30_f3500MHz,fft,0.07125000000000001
4,5,8,doppler,doppler_p40_v30_f3500MHz,cubic,0.104375
4,5,8,doppler,doppler_p40_v120_f700MHz,perfect,0.075875
4,5,8,doppler,doppler_p40_v120_f700MHz,fft,0.075875
4,5,8,doppler,doppler_p40_v120_f700MHz,cubic,0.0885
4,5,8,doppler,doppler_p40_v120_f3500MHz,perfect,0.075375
4,5,8,doppler,doppler_p40_v120_f3500MHz,fft,0.24162499999999998
4,5,8,doppler,doppler_p40_v120_f3500MHz,cubic,0.24012499999999998
4,5,9,awgn,awgn,perfect,0.015
4,5,9,awgn,awgn,fft,0.015
4,5,9,awgn,awgn,cubic,0.015
4,5,9,rayleigh,rayleigh,perfect,0.058124999999999996
4,5,9,rayleigh,rayleigh,fft,0.24825
4,5,9,rayleigh,rayleigh,cubic,0.244
4,5,9,doppler,doppler_p5_v30_f700MHz,perfect,0.0575
4,5,9,doppler,doppler_p5_v30_f700MHz,fft,0.057875
4,5,9,doppler,doppler_p5_v30_f700MHz,cubic,0.057125
4,5,9,doppler,doppler_p5_v30_f3500MHz,perfect,0.051375000000000004
4,5,9,doppler,doppler_p5_v30_f3500MHz,fft,0.053500000000000006
4,5,9,doppler,doppler_p5_v30_f3500MHz,cubic,0.10500000000000001
4,5,9,doppler,doppler_p5_v120_f700MHz,perfect,0.06525
4,5,9,doppler,doppler_p5_v120_f700MHz,fft,0.06625
4,5,9,doppler,doppler_p5_v120_f700MHz,cubic,0.08775
4,5,9,doppler,doppler_p5_v120_f3500MHz,perfect,0.0595
4,5,9,doppler,doppler_p5_v120_f3500MHz,fft,0.264625
4,5,9,doppler,doppler_p5_v120_f3500MHz,cubic,0.26749999999999996
4,5,9,doppler,doppler_p40_v30_f700MHz,perfect,0.062875
