modulation,pilot_spacing,snr_db,channel,scenario,method,ber
4,5,15,doppler,doppler_p10_v50_f3500MHz,perfect,0.00928547619047619
4,5,15,doppler,doppler_p10_v50_f3500MHz,cubic,0.009311428571428571
4,5,16,doppler,doppler_p10_v50_f700MHz,perfect,0.007488333333333334
4,5,16,doppler,doppler_p10_v50_f700MHz,cubic,0.007485238095238096
4,5,16,doppler,doppler_p10_v50_f3500MHz,perfect,0.007677142857142856
4,5,16,doppler,doppler_p10_v50_f3500MHz,cubic,0.007690714285714286
4,5,17,doppler,doppler_p10_v50_f700MHz,perfect,0.005812380952380953
4,5,17,doppler,doppler_p10_v50_f700MHz,cubic,0.005815952380952381
4,5,17,doppler,doppler_p10_v50_f3500MHz,perfect,0.006178333333333333
4,5,17,doppler,doppler_p10_v50_f3500MHz,cubic,0.00621
4,5,18,doppler,doppler_p10_v50_f700MHz,perfect,0.005012142857142858
4,5,18,doppler,doppler_p10_v50_f700MHz,cubic,0.005012857142857142
4,5,18,doppler,doppler_p10_v50_f3500MHz,perfect,0.004856190476190477
4,5,18,doppler,doppler_p10_v50_f3500MHz,cubic,0.0048926190476190476
4,5,19,doppler,doppler_p10_v50_f700MHz,perfect,0.004302380952380952
4,5,19,doppler,doppler_p10_v50_f700MHz,cubic,0.004305714285714286
4,5,19,doppler,doppler_p10_v50_f3500MHz,perfect,0.00404595238095238
4,5,19,doppler,doppler_p10_v50_f3500MHz,cubic,0.004068809523809523
4,5,20,doppler,doppler_p10_v50_f700MHz,perfect,0.0028607142857142863
4,5,20,doppler,doppler_p10_v50_f700MHz,cubic,0.002861428571428571
4,5,20,doppler,doppler_p10_v50_f3500MHz,perfect,0.0029845238095238097
4,5,20,doppler,doppler_p10_v50_f3500MHz,cubic,0.003010238095238095
4,5,21,doppler,doppler_p10_v50_f700MHz,perfect,0.0026126190476190476
4,5,21,doppler,doppler_p10_v50_f700MHz,cubic,0.0026161904761904764
4,5,21,doppler,doppler_p10_v50_f3500MHz,perfect,0.0024152380952380944
4,5,21,doppler,doppler_p10_v50_f3500MHz,cubic,0.0024397619047619046
4,5,22,doppler,doppler_p10_v50_f700MHz,perfect,0.0022633333333333333
4,5,22,doppler,doppler_p10_v50_f700MHz,cubic,0.0022659523809523806
4,5,22,doppler,doppler_p10_v50_f3500MHz,perfect,0.0020423809523809526
4,5,22,doppler,doppler_p10_v50_f3500MHz,cubic,0.002070238095238095
4,5,23,doppler,doppler_p10_v50_f700MHz,perfect,0.0015659523809523812
4,5,23,doppler,doppler_p10_v50_f700MHz,cubic,0.0015604761904761905
4,5,23,doppler,doppler_p10_v50_f3500MHz,perfect,0.0015497619047619047
4,5,23,doppler,doppler_p10_v50_f3500MHz,cubic,0.0015704761904761905
4,5,24,doppler,doppler_p10_v50_f700MHz,perfect,0.0011626190476190475
4,5,24,doppler,doppler_p10_v50_f700MHz,cubic,0.0011657142857142858
