modulation,pilot_spacing,snr_db,channel,scenario,method,ber
4,10,8,doppler,doppler_p10_v50_f3500MHz,perfect,0.0844
4,10,8,doppler,doppler_p10_v50_f3500MHz,cubic,0.08419
4,10,9,doppler,doppler_p10_v50_f700MHz,perfect,0.07094
4,10,9,doppler,doppler_p10_v50_f700MHz,cubic,0.071
4,10,9,doppler,doppler_p10_v50_f3500MHz,perfect,0.06355
4,10,9,doppler,doppler_p10_v50_f3500MHz,cubic,0.06373
4,10,10,doppler,doppler_p10_v50_f700MHz,perfect,0.06779
4,10,10,doppler,doppler_p10_v50_f700MHz,cubic,0.06782
4,10,10,doppler,doppler_p10_v50_f3500MHz,perfect,0.05554
4,10,10,doppler,doppler_p10_v50_f3500MHz,cubic,0.05542
4,10,11,doppler,doppler_p10_v50_f700MHz,perfect,0.0429
4,10,11,doppler,doppler_p10_v50_f700MHz,cubic,0.04289
4,10,11,doppler,doppler_p10_v50_f3500MHz,perfect,0.05446
4,10,11,doppler,doppler_p10_v50_f3500MHz,cubic,0.05481
4,10,12,doppler,doppler_p10_v50_f700MHz,perfect,0.03414
4,10,12,doppler,doppler_p10_v50_f700MHz,cubic,0.0341
4,10,12,doppler,doppler_p10_v50_f3500MHz,perfect,0.04026
4,10,12,doppler,doppler_p10_v50_f3500MHz,cubic,0.0402
4,10,13,doppler,doppler_p10_v50_f700MHz,perfect,0.03078
4,10,13,doppler,doppler_p10_v50_f700MHz,cubic,0.03079
4,10,13,doppler,doppler_p10_v50_f3500MHz,perfect,0.03318
4,10,13,doppler,doppler_p10_v50_f3500MHz,cubic,0.03321
4,10,14,doppler,doppler_p10_v50_f700MHz,perfect,0.01812
4,10,14,doppler,doppler_p10_v50_f700MHz,cubic,0.01804
4,10,14,doppler,doppler_p10_v50_f3500MHz,perfect,0.02219
4,10,14,doppler,doppler_p10_v50_f3500MHz,cubic,0.02223
4,10,15,doppler,doppler_p10_v50_f700MHz,perfect,0.0229
4,10,15,doppler,doppler_p10_v50_f700MHz,cubic,0.02289
4,10,15,doppler,doppler_p10_v50_f3500MHz,perfect,0.02011
4,10,15,doppler,doppler_p10_v50_f3500MHz,cubic,0.02015
4,10,16,doppler,doppler_p10_v50_f700MHz,perfect,0.01682
4,10,16,doppler,doppler_p10_v50_f700MHz,cubic,0.01677
4,10,16,doppler,doppler_p10_v50_f3500MHz,perfect,0.0158
4,10,16,doppler,doppler_p10_v50_f3500MHz,cubic,0.01561
4,10,17,doppler,doppler_p10_v50_f700MHz,perfect,0.01228
4,10,17,doppler,doppler_p10_v50_f700MHz,cubic,0.01222
4,10,17,doppler,doppler_p10_v50_f3500MHz,perfect,0.01226
4,10,17,doppler,doppler_p10_v50_f3500MHz,cubic,0.0124
4,10,18,doppler,doppler_p10_v50_f700MHz,perfect,0.01158
4,10,18,doppler,doppler_p10_v50_f700MHz,cubic,0.01165
4,10,18,doppler,doppler_p10_v50_f3500MHz,perfect,0.00919
4,10,18,doppler,doppler_p10_v50_f3500MHz,cubic,0.00911
4,10,19,doppler,doppler_p10_v50_f700MHz,perfect,0.00824
4,10,19,doppler,doppler_p10_v50_f700MHz,cubic,0.00836
4,10,19,doppler,doppler_p10_v50_f3500MHz,perfect,0.00848
4,10,19,doppler,doppler_p10_v50_f3500MHz,cubic,0.00863
4,10,20,doppler,doppler_p10_v50_f700MHz,perfect,0.00353
4,10,20,doppler,doppler_p10_v50_f700MHz,cubic,0.00355
4,10,20,doppler,doppler_p10_v50_f3500MHz,perfect,0.00587
4,10,20,doppler,doppler_p10_v50_f3500MHz,cubic,0.00586
4,10,21,doppler,doppler_p10_v50_f700MHz,perfect,0.0073
4,10,21,doppler,doppler_p10_v50_f700MHz,cubic,0.00731
4,10,21,doppler,doppler_p10_v50_f3500MHz,perfect,0.00503
4,10,21,doppler,doppler_p10_v50_f3500MHz,cubic,0.00504
4,10,22,doppler,doppler_p10_v50_f700MHz,perfect,0.00476
4,10,22,doppler,doppler_p10_v50_f700MHz,cubic,0.00477
4,10,22,doppler,doppler_p10_v50_f3500MHz,perfect,0.00453
4,10,22,doppler,doppler_p10_v50_f3500MHz,cubic,0.00456
4,10,23,doppler,doppler_p10_v50_f700MHz,perfect,0.00309
4,10,23,doppler,doppler_p10_v50_f700MHz,cubic,0.00311
4,10,23,doppler,doppler_p10_v50_f3500MHz,perfect,0.00405
4,10,23,doppler,doppler_p10_v50_f3500MHz,cubic,0.00416
4,10,24,doppler,doppler_p10_v50_f700MHz,perfect,0.00607
4,10,24,doppler,doppler_p10_v50_f700MHz,cubic,0.00604
4,10,24,doppler,doppler_p10_v50_f3500MHz,perfect,0.00293
4,10,24,doppler,doppler_p10_v50_f3500MHz,cubic,0.00287
4,10,25,doppler,doppler_p10_v50_f700MHz,perfect,0.00329
4,10,25,doppler,doppler_p10_v50_f700MHz,cubic,0.00329
4,10,25,doppler,doppler_p10_v50_f3500MHz,perfect,0.00207
4,10,25,doppler,doppler_p10_v50_f3500MHz,cubic,0.00209
4,10,26,doppler,doppler_p10_v50_f700MHz,perfect,0.00047
4,10,26,doppler,doppler_p10_v50_f700MHz,cubic,0.00044
4,10,26,doppler,doppler_p10_v50_f3500MHz,perfect,0.00117
4,10,26,doppler,doppler_p10_v50_f3500MHz,cubic,0.00117
4,10,27,doppler,doppler_p10_v50_f700MHz,perfect,0.00023
4,10,27,doppler,doppler_p10_v50_f700MHz,cubic,0.00023
4,10,27,doppler,doppler_p10_v50_f3500MHz,perfect,0.00167
4,10,27,doppler,doppler_p10_v50_f3500MHz,cubic,0.00161
4,10,28,doppler,doppler_p10_v50_f700MHz,perfect,0.00094
4,10,28,doppler,doppler_p10_v50_f700MHz,cubic,0.00094
4,10,28,doppler,doppler_p10_v50_f3500MHz,perfect,0.00118
4,10,28,doppler,doppler_p10_v50_f3500MHz,cubic,0.00127
4,10,29,doppler,doppler_p10_v50_f700MHz,perfect,0.00143
4,10,29,doppler,doppler_p10_v50_f700MHz,cubic,0.00144
4,10,29,doppler,doppler_p10_v50_f3500MHz,perfect,0.00076
4,10,29,doppler,doppler_p10_v50_f3500MHz,cubic,0.00086
4,10,30,doppler,doppler_p10_v50_f700MHz,perfect,0.00014
4,10,30,doppler,doppler_p10_v50_f700MHz,cubic,0.00014
4,10,30,doppler,doppler_p10_v50_f3500MHz,perfect,0.00105
4,10,30,doppler,doppler_p10_v50_f3500MHz,cubic,0.0011
16,5,-2,doppler,doppler_p10_v50_f700MHz,perfect,0.3652
16,5,-2,doppler,doppler_p10_v50_f700MHz,cubic,0.36528
16,5,-2,doppler,doppler_p10_v50_f3500MHz,perfect,0.3684
16,5,-2,doppler,doppler_p10_v50_f3500MHz,cubic,0.36891
16,5,-1,doppler,doppler_p10_v50_f700MHz,perfect,0.35692
16,5,-1,doppler,doppler_p10_v50_f700MHz,cubic,0.35699
16,5,-1,doppler,doppler_p10_v50_f3500MHz,perfect,0.35378
16,5,-1,doppler,doppler_p10_v50_f3500MHz,cubic,0.35334
16,5,0,doppler,doppler_p10_v50_f700MHz,perfect,0.31267
16,5,0,doppler,doppler_p10_v50_f700MHz,cubic,0.31263
16,5,0,doppler,doppler_p10_v50_f3500MHz,perfect,0.32819
16,5,0,doppler,doppler_p10_v50_f3500MHz,cubic,0.32798
16,5,1,doppler,doppler_p10_v50_f700MHz,perfect,0.32126
16,5,1,doppler,doppler_p10_v50_f700MHz,cubic,0.32132
16,5,1,doppler,doppler_p10_v50_f3500MHz,perfect,0.30604
16,5,1,doppler,doppler_p10_v50_f3500MHz,cubic,0.30627
16,5,2,doppler,doppler_p10_v50_f700MHz,perfect,0.22443
16,5,2,doppler,doppler_p10_v50_f700MHz,cubic,0.22472
16,5,2,doppler,doppler_p10_v50_f3500MHz,perfect,0.29152
16,5,2,doppler,doppler_p10_v50_f3500MHz,cubic,0.29096
16,5,3,doppler,doppler_p10_v50_f700MHz,perfect,0.23994
16,5,3,doppler,doppler_p10_v50_f700MHz,cubic,0.23981
16,5,3,doppler,doppler_p10_v50_f3500MHz,perfect,0.26461
16,5,3,doppler,doppler_p10_v50_f3500MHz,cubic,0.26502
16,5,4,doppler,doppler_p10_v50_f700MHz,perfect,0.23692
16,5,4,doppler,doppler_p10_v50_f700MHz,cubic,0.23676
16,5,4,doppler,doppler_p10_v50_f3500MHz,perfect,0.21249
16,5,4,doppler,doppler_p10_v50_f3500MHz,cubic,0.21261
16,5,5,doppler,doppler_p10_v50_f700MHz,perfect,0.22135
16,5,5,doppler,doppler_p10_v50_f700MHz,cubic,0.22104
16,5,5,doppler,doppler_p10_v50_f3500MHz,perfect,0.1988
16,5,5,doppler,doppler_p10_v50_f3500MHz,cubic,0.19935
16,5,6,doppler,doppler_p10_v50_f700MHz,perfect,0.17342
16,5,6,doppler,doppler_p10_v50_f700MHz,cubic,0.17339
16,5,6,doppler,doppler_p10_v50_f3500MHz,perfect,0.18231
16,5,6,doppler,doppler_p10_v50_f3500MHz,cubic,0.18224
16,5,7,doppler,doppler_p10_v50_f700MHz,perfect,0.17359
16,5,7,doppler,doppler_p10_v50_f700MHz,cubic,0.17346
16,5,7,doppler,doppler_p10_v50_f3500MHz,perfect,0.16435
16,5,7,doppler,doppler_p10_v50_f3500MHz,cubic,0.16445
16,5,8,doppler,doppler_p10_v50_f700MHz,perfect,0.16248
16,5,8,doppler,doppler_p10_v50_f700MHz,cubic,0.16245
16,5,8,doppler,doppler_p10_v50_f3500MHz,perfect,0.14627
16,5,8,doppler,doppler_p10_v50_f3500MHz,cubic,0.14631
16,5,9,doppler,doppler_p10_v50_f700MHz,perfect,0.12888
16,5,9,doppler,doppler_p10_v50_f700MHz,cubic,0.129
16,5,9,doppler,doppler_p10_v50_f3500MHz,perfect,0.12117
16,5,9,doppler,doppler_p10_v50_f3500MHz,cubic,0.12068
16,5,10,doppler,doppler_p10_v50_f700MHz,perfect,0.08853
16,5,10,doppler,doppler_p10_v50_f700MHz,cubic,0.08845
16,5,10,doppler,doppler_p10_v50_f3500MHz,perfect,0.10153
16,5,10,doppler,doppler_p10_v50_f3500MHz,cubic,0.10172
16,5,11,doppler,doppler_p10_v50_f700MHz,perfect,0.08408
16,5,11,doppler,doppler_p10_v50_f700MHz,cubic,0.084
16,5,11,doppler,doppler_p10_v50_f3500MHz,perfect,0.084
16,5,11,doppler,doppler_p10_v50_f3500MHz,cubic,0.08436
16,5,12,doppler,doppler_p10_v50_f700MHz,perfect,0.08067
16,5,12,doppler,doppler_p10_v50_f700MHz,cubic,0.08065
16,5,12,doppler,doppler_p10_v50_f3500MHz,perfect,0.06814
16,5,12,doppler,doppler_p10_v50_f3500MHz,cubic,0.0682
16,5,13,doppler,doppler_p10_v50_f700MHz,perfect,0.05163
16,5,13,doppler,doppler_p10_v50_f700MHz,cubic,0.05146
16,5,13,doppler,doppler_p10_v50_f3500MHz,perfect,0.04559
16,5,13,doppler,doppler_p10_v50_f3500MHz,cubic,0.04517
16,5,14,doppler,doppler_p10_v50_f700MHz,perfect,0.04421
16,5,14,doppler,doppler_p10_v50_f700MHz,cubic,0.04421
16,5,14,doppler,doppler_p10_v50_f3500MHz,perfect,0.05466
16,5,14,doppler,doppler_p10_v50_f3500MHz,cubic,0.05482
16,5,15,doppler,doppler_p10_v50_f700MHz,perfect,0.03647
16,5,15,doppler,doppler_p10_v50_f700MHz,cubic,0.03656
16,5,15,doppler,doppler_p10_v50_f3500MHz,perfect,0.03724
16,5,15,doppler,doppler_p10_v50_f3500MHz,cubic,0.03711
16,5,16,doppler,doppler_p10_v50_f700MHz,perfect,0.03164
16,5,16,doppler,doppler_p10_v50_f700MHz,cubic,0.03182
16,5,16,doppler,doppler_p10_v50_f3500MHz,perfect,0.03132
16,5,16,doppler,doppler_p10_v50_f3500MHz,cubic,0.03102
16,5,17,doppler,doppler_p10_v50_f700MHz,perfect,0.02367
16,5,17,doppler,doppler_p10_v50_f700MHz,cubic,0.02392
16,5,17,doppler,doppler_p10_v50_f3500MHz,perfect,0.02859
16,5,17,doppler,doppler_p10_v50_f3500MHz,cubic,0.02849
16,5,18,doppler,doppler_p10_v50_f700MHz,perfect,0.01735
16,5,18,doppler,doppler_p10_v50_f700MHz,cubic,0.01717
16,5,18,doppler,doppler_p10_v50_f3500MHz,perfect,0.01967
16,5,18,doppler,doppler_p10_v50_f3500MHz,cubic,0.02
16,5,19,doppler,doppler_p10_v50_f700MHz,perfect,0.01397
16,5,19,doppler,doppler_p10_v50_f700MHz,cubic,0.01403
16,5,19,doppler,doppler_p10_v50_f3500MHz,perfect,0.01529
16,5,19,doppler,doppler_p10_v50_f3500MHz,cubic,0.01552
16,5,20,doppler,doppler_p10_v50_f700MHz,perfect,0.01119
16,5,20,doppler,doppler_p10_v50_f700MHz,cubic,0.01119
16,5,20,doppler,doppler_p10_v50_f3500MHz,perfect,0.014
16,5,20,doppler,doppler_p10_v50_f3500MHz,cubic,0.01441
16,5,21,doppler,doppler_p10_v50_f700MHz,perfect,0.00891
16,5,21,doppler,doppler_p10_v50_f700MHz,cubic,0.00895
16,5,21,doppler,doppler_p10_v50_f3500MHz,perfect,0.01101
16,5,21,doppler,doppler_p10_v50_f3500MHz,cubic,0.01106
16,5,22,doppler,doppler_p10_v50_f700MHz,perfect,0.00697
16,5,22,doppler,doppler_p10_v50_f700MHz,cubic,0.00697
16,5,22,doppler,doppler_p10_v50_f3500MHz,perfect,0.00605
16,5,22,doppler,doppler_p10_v50_f3500MHz,cubic,0.00621
16,5,23,doppler,doppler_p10_v50_f700MHz,perfect,0.00775
16,5,23,doppler,doppler_p10_v50_f700MHz,cubic,0.00764
16,5,23,doppler,doppler_p10_v50_f3500MHz,perfect,0.00515
16,5,23,doppler,doppler_p10_v50_f3500MHz,cubic,0.00546
16,5,24,doppler,doppler_p10_v50_f700MHz,perfect,0.00657
16,5,24,doppler,doppler_p10_v50_f700MHz,cubic,0.00655
16,5,24,doppler,doppler_p10_v50_f3500MHz,perfect,0.00514
16,5,24,doppler,doppler_p10_v50_f3500MHz,cubic,0.00515
16,5,25,doppler,doppler_p10_v50_f700MHz,perfect,0.00165
16,5,25,doppler,doppler_p10_v50_f700MHz,cubic,0.00163
16,5,25,doppler,doppler_p10_v50_f3500MHz,perfect,0.00328
16,5,25,doppler,doppler_p10_v50_f3500MHz,cubic,0.00325
16,5,26,doppler,doppler_p10_v50_f700MHz,perfect,0.00432
16,5,26,doppler,doppler_p10_v50_f700MHz,cubic,0.00446
16,5,26,doppler,doppler_p10_v50_f3500MHz,perfect,0.0045
16,5,26,doppler,doppler_p10_v50_f3500MHz,cubic,0.00464
16,5,27,doppler,doppler_p10_v50_f700MHz,perfect,0.00233
16,5,27,doppler,doppler_p10_v50_f700MHz,cubic,0.00227
16,5,27,doppler,doppler_p10_v50_f3500MHz,perfect,0.00203
16,5,27,doppler,doppler_p10_v50_f3500MHz,cubic,0.00218
16,5,28,doppler,doppler_p10_v50_f700MHz,perfect,0.00323
16,5,28,doppler,doppler_p10_v50_f700MHz,cubic,0.00315
16,5,28,doppler,doppler_p10_v50_f3500MHz,perfect,0.0017
16,5,28,doppler,doppler_p10_v50_f3500MHz,cubic,0.00182
16,5,29,doppler,doppler_p10_v50_f700MHz,perfect,0.0007
16,5,29,doppler,doppler_p10_v50_f700MHz,cubic,0.00067
